owner_mid,fan
239453762,395
7207636,67
41326994,1
7737474,65062
19357547,40
9718559,909
31876354,11
51201687,283
100504631,350
238546009,28
25777637,54
175910603,1837
10517210,1332
252485529,667
10645597,204
99574633,16936
20056001,3
6173083,23
37840996,3564
108263416,140
167297021,1
65880958,100119
18154032,6
43447439,24
12647043,76
22078682,0
46669041,137406
99866076,0
189990984,2
8488399,5
235575820,6334
30707583,274
9728207,1545
88381107,311
146277270,9
2424803,851
252540899,24049
255018579,37
22278071,553
117435764,88
53275936,104
43121900,1
27486729,7523
214478329,2765
1480034,504
6364163,138
3311264,387
107355230,0
38296739,673
18806021,695
208611833,28
32353143,123
27533684,6
43661270,79
38279580,2
102378745,488
21270355,71
19322179,1633
211045974,11
89718834,2
254605550,12
231817851,44
243714707,10
39205250,24
29433337,4306
21680009,714
849500,4129
13955991,365
3048772,19017
179652270,179
26214540,4648
189656562,192
12424402,352
84207668,4
86447330,315
189321597,23
189290195,785
203142797,554
24661366,340
254239102,4
221058250,1
11659488,5
102995671,1545
142209688,34
8230941,85
189988006,1
249662341,46
189990977,2
34130104,3
189988002,4
25515761,1223
21475003,7908
4178700,411
16966811,3
42282123,38
235635712,6064
247074852,202
7349,1228927
110148720,50
6580829,5
25915175,255
210641867,590
8610355,267
21055520,50350
223093736,3
221122035,19
4893244,1207
179020662,522
170684323,37
207308217,93
784410,4
26737323,14
25690200,43
12369863,2141
2802156,388
176469576,300
15339134,6140
21534889,3015
253466937,4
178638387,4632
19863792,828
14533935,53
29349549,311422
111525204,1586
39159361,2
12530201,838
89361713,14
237470257,1
15335265,273
63579275,64
7825752,390
22441660,866
251291148,15
2663955,355
97209034,3
239252692,11
107354005,54
107353132,28
107352371,25
26456354,4741
14406783,2472
102973309,0
97145591,1321
83493620,139
104366022,619
9987320,1346
2810449,176
4666650,21
238691353,31
188812479,2192
94318863,1546
107322121,38
107321671,41
107321664,10
107354833,32
108030375,57
206078644,771
24112283,78
251129880,3
189366851,51
25987138,352
107351932,116
12464855,606
13765429,10
32550743,12
244971873,5
189386938,2
97335574,114452
36177491,449
35886335,81
104310453,479
177925547,18303
13426755,0
1321425,0
39196980,17
32380449,1600
245159032,13
180309574,199
242102807,1
195449568,483
151301943,34
240722891,130
11018416,5
228225355,723
215812468,156
149012727,5
110618631,715
234155669,30
92154243,1904
11472768,59
35204292,892
3111529,0
44922189,6
99866153,13
6580799,142
38059621,14
106149375,5
8583012,350
1848742,115
99377558,1226
82367911,10
224667524,27
107740158,1
247586866,1
85816818,58
32815535,71
25445385,7
189387036,2
213878683,89
31964921,1981
237154270,852
12744283,3125
189364979,0
107353887,71
74232155,2
99865204,19
171925050,29
19326961,18
12782466,161
14287400,303
232597334,1008
97468785,323
16030092,3
162582209,36
8360996,27
27449126,318
240334309,443
4156994,3310
12680333,3175
184620024,659
235620555,7
6038484,3720
24709454,67
174985613,255
8101149,2
13898402,1585
169110447,52
6580842,59
211557718,143
218201665,588
18678077,64
244110650,534
102084276,932
61938712,2
236045337,2
27040448,0
11625953,774
57411602,12
143879543,42
23018596,201
10183112,5
13620706,15
243698577,3
16553873,96
174412655,51
88657919,10372
96425346,137
98064284,84
2788721,59
16900387,382
168739396,200
236043559,58
129167342,31
203394637,8
35391669,8
43904000,96
94892645,148
203284743,30
46818798,12
23037859,4268
46243045,12
197393930,1
219682202,114
17666769,20
33719400,2757
233640283,1042
190679125,2434
201351593,66
173527613,11962
242916643,3
19711768,2205
219375418,88
193048656,21
54220562,189
86935680,7976
198223795,1559
14407348,7427
179977708,264
39847390,73028
3339409,3
101043098,4
44587612,1948
17157374,5
66885873,0
4194563,1347
21167238,1072
2070937,12
107744616,3
199312953,20
36053608,259
189321228,0
45078903,3422
103074319,403
50531905,16
163827176,841
44589019,2
8768334,3
107259602,5
41437560,5
18204932,140
1714564,79
22306799,27
8331773,1455
875653,22162
129371832,84
8889412,5094
8705560,1
30010508,522
7375852,2891
604539,1533
10676035,67
240411367,2
24151254,407
26928199,103
8244753,1
27967166,11659
1273331,2030
103647381,4608
104888973,1
212493099,52
11906906,1
174409443,0
172933139,75
238253123,3
93651019,65
51585786,15
28386853,3
87192262,889
27654675,5
28501248,17
124898255,2958
155668888,8284
232470841,6
4370617,327757
235994975,9106
893053,906702
23344854,10332
45868227,93
204880142,1
162880757,106
109859135,1190
189319336,0
15446595,659
238624328,336
180839973,110
38406868,1722
114072348,5
179308302,55086
34682139,0
204151133,4
9223927,7120
142494750,19
53248207,3651
38412908,245
26481506,48
153882697,443
117055122,23668
50022526,216
23872853,4
5400367,17
5611148,1191
204913602,132
2764283,1403
5828704,51
17644304,1891
7883773,1004
4886924,12
16195665,33
223618756,837
4456642,4590
102626225,1609
13800795,2419
15581205,68
119620864,36403
61356639,7
45876802,342
234037232,3
152430561,2
2924385,2450
32309680,50
38028472,11
20216110,345
23976629,2595
11383136,514
14434944,869
32737335,2700
75099558,81
233464484,141
178305790,139034
236541884,7
162135342,28
40659582,10587
4132220,155
10693660,11095
237452262,3
178781504,29798
193378119,29
28668600,32
93207720,2
4117618,516
125818495,61
27200027,38
116279812,634
79327499,33
34161211,14
19428259,18288
26550304,81
14161936,7221
25478675,36
6362156,744
26669546,165
199453143,176
214440425,162
212346709,722
31700477,407
30447967,171
212854370,4
226916963,113
107807319,2614
18017109,1190
101575318,582884
51606344,389
10812429,3888
641169,2
554524,2
3687500,18308
14356194,13311
135038096,19019
678098,2851
115029010,34
148932623,14461
165151561,52
94492642,10670
8949149,4
6414081,692
6686252,4
204024733,68
17440732,2072
183456323,5
14917240,20
34974052,12721
201563797,50676
7638034,43
5124865,709
34864883,8
86234318,5871
65403887,7691
11845724,154
35020409,1
99777343,439
75852369,2
28794644,2486
230530147,354
21079380,159
137696851,222631
2025332,55547
32491811,36
524061,1
67704955,15
166478664,12
7477115,443
179059877,2456
129867684,682
51937390,7983
67763908,4693
1860863,1
8660314,14928
231947951,0
33193789,8419
103984130,81
43490828,8238
179966175,0
9042494,0
199114952,1
35848629,4377
209726651,3911
107273199,2855
18534128,95
39654456,22
20396831,62
90572382,4470
14833006,13
3257320,14
106170381,2
68002832,1167
20978458,163
26885494,11257
174338116,26
72948907,8812
94248754,3
13893396,67
5413594,24
30629705,9
13206166,28
103247951,2814
105738657,0
20782127,1123
104132559,253
71301254,2478
220897271,4
43398932,15
97219377,96
4434585,91
34916547,8
168567346,25
95091637,1
16321857,17
161100128,237
22426224,1170
6373897,4249
6367770,64
18463420,29
13368393,3
23770790,1
128559049,28
39186170,495
18533727,107
49707696,4417
13281799,1360
169430474,1118
266136,10685
30596173,4534
14080344,10918
13004937,3687
26658005,20638
103498574,3144
4604408,12359
36521650,7
172880474,8920
101976587,22958
33247126,40
1977447,19158
130955072,671
14104674,875
66828214,1000
42315957,4
40730588,1261
182402478,49
106729245,1232
49117935,11
39220836,2
23123184,5
103245873,4
19796567,47
151461729,7
33379664,129
5769959,3436
1268520,66
88147444,2
22818690,236
3129124,89
48983702,230
103373131,8507
21377477,417
34848100,91
74430325,218
145917870,6
50007734,43018
33126850,12855
99501673,354
151326,28
9555142,98
82629259,60
25727352,243
170903082,81
106373513,13
110071351,10763
39156429,16115
36870526,2825
240603,81
453455,24
36222766,908
233041386,1
7911371,199
216887307,8
8072758,6842
3861233,24
30962439,190
12658448,83
35464374,42254
15313476,5799
4536225,1252
67526033,14
222819903,104
230845190,13
4809407,10
106896116,0
14377119,3392
740820,120
17805048,5067
2550998,17130
73885790,651
60159331,1723
34732936,3
6671063,60
2240999,1401
221807353,2
5600128,12063
107923980,1114
13177160,17
36822805,56
18153138,110
18991584,589
14081750,27
7803580,14767
2934138,724
17801372,116
8936485,151
94249577,11
228409486,24
32115398,251
9540177,4
201199179,3
24833537,292
2723662,191689
229150281,10372
112708609,4479
3251504,224
16434279,16
2345618,316
19535868,12
206972448,71
799513,437
12434815,147
186575369,229
16434467,147
174895574,80618
11006759,39
16388389,675
17800746,1
31680748,1080
7050982,24625
2865046,86
38891482,168
32628804,14572
150104920,4
19913748,5
13342792,382
7106593,33
10933793,213
165574846,16788
223328346,1
77600953,352
11642185,918
107594780,2060
17157949,50
94871109,44
69905275,133
104413189,4721
4744844,184
5555510,2574
38697836,48
3784721,158
5569559,12
87140983,33
11003531,16
57126144,1
30301321,3
228912945,0
65835645,3
47578813,39
54100756,3802
51107050,54195
8106340,4170
44041977,482
221776189,3
33400172,14
20591397,2
2436824,16
81503426,597
12742301,2375
18202762,6
29417744,96
225533570,4
12927347,1113
42075266,52
8002049,7526
6343797,13
1334925,81
15149676,1250
7652300,387
23810921,1904
13311686,2344
31002773,162
31489773,378
35383360,2
16900660,2091
226985722,0
10884410,3456
6511820,2644
34520936,13940
14669964,206
19062842,54
28479121,195
43945920,596
41338524,418
211874765,325
75412287,123
15362391,42
88062375,2
21436454,3
49860214,3627
95604422,871
94270467,1800
37764788,956
86888623,9
44241813,1204
102403739,16
10691742,5
104363531,73
10840068,22254
36212161,824
30361036,21195
2280453,30423
217584890,34
98582739,2
769833,7043
23483188,97
23525467,57
68821380,5
14215563,8
2096869,290
11574925,1306
1279285,6565
22772550,1256
5469974,0
41111932,7
140360872,144
164189899,3525
17908934,245
5610311,90
3001598,20828
6798730,0
17281528,176489
37616347,12551
201049855,1134
2119765,991
2153037,446
218333380,32
36110610,9
11107487,2995
4398828,89
90150098,2
7098946,56
37301762,728
52596469,14
12098841,22536
54729329,48
208688981,87
65838815,549
10794301,0
109644342,139
15719749,2847
172990899,16
102134877,156
95140291,9
4677451,803
89886093,1
51633244,63
111946866,6384
15616967,3602
53583360,1
125169989,1645
1341763,0
69290637,6892
222000213,16
212441397,158
203951117,147
16224723,384
13752797,5724
87749299,6
43341284,3826
26189429,320
52223352,2
35770052,167
220808997,148
33358404,1
4328578,1
187901987,139
185884378,15
34171425,510
5714058,4639
97637570,402
146724103,226
1298604,1676
24566670,74
202174120,64
145742072,276
11157921,4162
38764822,19
7180654,100
7925314,41314
181833996,1791
32717959,1067
27944447,184
25349780,9
77054747,274
7042603,5
44035437,56
12816380,5
18040721,27
280339,8492
22060415,5318
6996945,116
6431988,1903
2343769,135
175498671,3151
96822050,362
215275521,39
169202128,50
31690740,5251
111728767,1920
97050252,0
64334803,262
15717839,241
16005817,7359
3584289,250
34291097,293
49132119,1219
46077556,16
12573758,4280
4132114,183
12039417,1
191087615,24
204502987,486
87862796,0
44893521,130
159225530,3575
148836392,1184
107573185,55
108405475,2509
13523318,4160
4735106,1344
197562243,76
182429966,0
216805186,10
27962563,1489
90792338,4690
122695588,1
23329903,57713
99236956,242
76742147,66
2403047,1871021
36198594,156
34319722,42
39612631,0
211074157,19
19579732,6
187436626,2
39004706,590
40115605,0
22862672,4
28742181,562
6103012,12
212287040,642
216444998,0
8062014,74
87844984,1
28402865,3966
14149045,162
153876084,3062
202328179,123
108762320,86
38775,10244
99521474,2092
827727,12
4241515,22095
145659292,3
4735234,4775
31159342,625
50538543,767
27942566,6427
29874167,32
94758626,11
62559751,36778
6491371,538
4232462,1719
147225408,0
16501865,2729
42313443,278
145074,1624
28439221,1803
93654424,13
24718779,345
52853742,11260
7178973,583
37265807,29
16172620,3
4624497,476
95257555,3
207732071,1820
37106543,4819
178695831,15
33815707,341
207450803,44
186964209,3746
26974027,1215
31286929,20354
26361180,384
89435393,19
32389404,6560
66432498,0
43498633,3
98542474,797
23930197,322
5784212,8
96787794,50
129441547,29
12270420,4
37476084,82
107601929,3
14037234,64
43994541,1846
48971620,16
1954759,476
145582485,140
9253101,3703
213911083,436
54892675,2443
109745630,8393
16207819,624
3990449,5
15097003,45
39595026,21
23022574,61
13120775,1837
34888305,5455
24724671,424
25057048,1811
32439598,0
33168535,2
77865711,3
43901970,1790
10257010,8
57353246,39
52080435,40
61579332,13393
175812125,1676
178762380,6
35968598,180
109641995,469
13482222,1570
7040145,9
212960174,1210
128433138,117763
8875563,23
23572837,3244
6635471,7
14788883,907
203978940,27
168601913,426
29757679,0
6472288,24
146889753,23
95755592,263
8176673,390
13435852,415
24123250,566
57470616,15
15182984,40
12426605,5169
163877309,231
27190082,172
1616407,78
20218995,2433
38832155,39
143572638,370
180373954,308
3247391,4892
210168460,3
7239136,235
182765677,16
14464910,126
2669976,408
2907030,19
55492662,226
15832832,344
24541427,307
9871890,679
50329203,797
173964019,0
16750378,13
1387434,1423
33057863,3
22344997,836
35756070,577
142564706,108
2384818,7588
38259063,3253
11374068,7218
43217242,744
21752300,156
13452350,15438
208908766,8
207311513,142
21276970,31
35030065,33
26188077,6099
354958,12
4306643,8
19595726,1767
40564130,1608
173429272,1339
5106557,971
8027380,6363
186422514,69
81104019,3936
103482012,8
124078577,1027
67832905,29
40382272,9705
1491926,41
176488482,164
7802857,980
11770085,1
875234,75
181903007,380
40723108,2544
23070682,26
23704011,930
20247148,32
8268490,30
182741654,4
88140676,1
66571826,949
2981019,18927
23556344,81
81378419,2147
99705728,4352
9320580,5970
14777282,63
105062698,1
187668763,1
97302395,1
172915445,15
206752593,0
129372019,4
101280705,1124
18352092,13213
95951356,247
107625099,327
13677666,406
22704920,136
155410055,11241
27878671,156
52475658,3
26381893,1198
40918264,1532
104178124,2
94230212,446
41067642,0
7068238,30572
86155684,178
12265512,229
27348535,735
24680031,48
29768713,190
79948490,122
12967665,4238
197922453,5
35077030,98
6314588,100214
11851222,28
94920400,18
36935019,0
19179199,11
1988558,458
88444196,490
15462690,6
22615546,1
26404014,24
89366274,717
19975734,2
7761557,2451
35242066,1819
21527703,143
113316924,646
94936145,38
4688846,376
23323658,25
51868372,19
178681175,7482
53095236,1230
195896960,0
106888370,3234
40938994,162
8835082,1
186773871,458
182668563,8
52741729,2
12219487,0
19251398,3248
25180703,7
9052532,21
188806619,109
187517335,36
37254033,119371
17782945,2703
1920674,41
17301593,5568
13251068,1858
23194696,14204
8746104,115
39485564,61
26823094,1233
39200192,836
17014756,462
15238651,7495
15453707,6504
35075563,181
28288673,73
179071285,1367
203457517,4
38958311,3
107685163,11
46809885,0
37930532,21
44653149,626
40409457,516
171203884,3040
189107298,2
93405686,11
20024746,11
43139664,460
27526962,68
89311859,8
37389549,515
2447789,294
11116824,343
96235027,24
163860140,1253
6308009,6067
57863567,24
12689636,5176
37486179,175
188021396,648
23210504,4202
15742152,1855
37214012,5487
28017252,13
178846943,879
191986809,17343
21011008,4949
15467851,878
7913068,23
51942594,491
36327647,44
42081803,451
13800592,51
13303681,321
502627,273
13306008,10235
37049440,40
3883406,4
86965026,4668
25520220,141019
160210850,225
11092630,486
37541800,366
128143128,96
101237077,32
36194579,301
29660895,10311
13336677,981
15222395,185
17872893,111
23758649,1632
1916809,486
96781617,106
155770531,3
21526624,2336
35660750,22
170844898,50
37247034,5245
177120710,1184
40883460,345
56330668,2
6207453,3672
24273761,686
96064833,9
201516900,11
33077384,46
14152044,65
38257370,330
29967347,30
53584553,32
18248422,6
228394,800
99397623,5
13708616,51
38895548,37
13078249,509
14606402,101
40019693,7
177811040,2
130217953,11872
66634079,5231
26109687,459
5845112,1984
49623009,340
179794009,125
43356636,16
89558461,132
73670540,2483
183578637,891
21636270,3
11943886,2
58835876,4568
16435845,106
13654297,91
107279288,1663
4918924,1189
122122486,865
9988377,79
8943050,61
28730208,1164
43943625,235
15744830,28934
4838673,29542
9099850,130
38899675,0
17914857,72
10897595,20
20185299,148
18480103,16
195849445,5
146937333,3581
197566375,5
25839361,2026
85224064,29
89832658,128
65878914,2970
8507183,7
136714557,0
113987240,61
97096711,2269
9972863,63
35394200,2328
26878327,121
16210944,1121
10940554,22
3180874,1557
107274509,1720
15438312,248
13991333,132
14977006,85
57854675,77
196383287,1
23154633,0
106895712,188
131374595,10624
10013204,36
8414779,1148
103363706,1263
15445200,111
22042889,9
12200961,72
14312040,3504
20191867,4
152378859,4881
91547469,28761
2846448,330365
181827269,166
490392,11
2861329,4882
39742800,0
101300990,1519
27072979,1953
23085415,24
29705039,59
65594166,20
30612198,355
176880865,2
36307019,382
20499583,254
36044514,13402
38013572,66
15340525,308
44670732,98
21493681,1
39108870,1
29157503,648
178018404,142
64665651,3945
34077837,242
112733304,8611
88238309,25
81978036,12732
44291263,14
193036772,4
18827307,28
17888629,1016
40399732,276
23462256,7
105589161,5
157348247,204
26990201,82
105359747,7251
15529105,3041
17639817,2414
14081390,154
38732838,13
177037678,9
186535529,59
90590723,14576
50059322,58
2825593,49757
5800895,3233
14857588,78771
18407722,2390
176964519,1048
105386085,2409
175041518,9
32327445,19540
13755432,32
64962288,20
14931098,1888
185319,3
29985020,3262
28967559,113
113098696,0
6248899,761
186681091,142
97290850,201
8529272,708
91663470,44
12861708,125719
87580961,1482
19733644,0
141578402,238
16044118,24
6724218,63
102638172,65
13419894,18
13885857,19
31943010,190
11945874,60409
5861858,642
11462922,13
32307756,1933
137505344,63
88211556,386
89691020,127
38771799,202
26578331,1251
32285214,116
40007108,2
76789835,8001
12317290,110
34790949,42
2171350,127
15526153,312
172396245,163
44987259,14
86937107,35
35270113,614
49188589,7
1775651,1909
33069430,16
1868649,17
40163592,98
11060672,3
168526440,1507
43896724,4
27552298,8738
4839350,176
16066234,21
20830359,122
108341059,258
16427582,3434
51002277,11
27145609,0
11586847,355
50712703,1247
90598494,0
111238306,771
6682550,19
20085715,16029
141242543,33
51102907,2134
53064800,241
35771192,1238
139102082,2513
7091745,2524
8096188,34
2335251,373
19540206,516
5217789,30
180372552,2
20914610,0
13490476,7
4038203,453
26663093,9
5581626,609
34282064,5
24478119,356943
137317430,7
20157308,1824
4122125,299
55307883,0
155549290,420
27122108,77
118552406,399
16688522,381
24482051,2249
16506671,248
34593682,2536
26881070,4
96814692,324
178030408,521
37292539,239
170626129,7
2019839,14087
154019513,3
15752686,94
187794418,349
28157646,683
23428662,16
16209839,39
3000489,24
45020129,1232
4545844,107
20249280,133
30589221,742
163680595,266
84940916,978
94732332,18
20251742,165
18575251,78519
1491356,393
11428291,352
7215811,89
19736053,3851
52071450,72266
149227543,715
9065185,704
35602985,153
113906710,774
2500956,13
4189361,51
17088946,331
71146620,198
28647419,90
25333949,4
6577423,14
28001456,1633
34122404,3957
172471477,3411
46691217,101
162000703,288
25867750,13
62077396,2054
148762612,42
21778075,91
95104297,254
31964899,0
170205853,235
25890066,283
26287303,122
95391052,15
37059723,307
159122,370922
19283907,143
18339587,226
34966654,974
21059330,3120
2343788,128
1471411,23931
180138085,25038
95908361,80
82484710,1
85962920,3
98091656,274
22399865,9
39970424,1804
137075986,522
10870032,37
32654385,25
18159988,66
44924260,5
52487574,1073
8978457,139
15384089,133
18150282,519
39258024,463
42507316,182
37059251,19
19478987,1031
2145018,3
34019759,58
44777851,178
39536450,2951
179564498,3
122318112,140
72812478,10
108175999,782
169541805,4
44753529,805
12004300,1179
89558753,24872
2219380,13
184680358,2
21686466,16
6206480,32
37629793,107
16304388,28
39580842,3251
22842982,128
55090058,549
180953823,12
87079003,712
239664,135
178362355,42
65959756,0
34246179,202
64486303,0
6726428,1157
8393975,8
19972725,210
2892123,137
19036139,220
21993481,2873
34898722,28837
11282115,2
1622696,305
18709820,332
8982975,57
41220273,228
129488144,187
22118584,129
27762046,4254
10904284,269
33313624,127
179036736,17
181761597,0
28134684,1
35739938,4201
59405966,2471
20230646,46
28469600,4226
85489967,803
1426099,172
35265146,580
30040235,31
3403566,247
14950400,287
8868636,26
165834417,18
13490535,12
3718597,1087
25899813,76
37598657,46
34880559,1
28081429,44
12362182,36
128993512,514
53146840,4
90309932,932
17391815,70195
53777052,367
23989043,10533
11247741,3
12137432,90
8664968,603
12377020,4
7431554,504
6345000,24
11040530,1526
81281559,532
39927178,788
28441779,169
152412420,6
96145884,747376
5096742,54
82383856,134
35540176,2137
5071521,0
179134853,135
12054672,25641
5367685,45545
30503373,104
99548370,1
19824747,8
21996836,694
17510562,45
8193673,535
164777601,0
15791807,1
20088030,11
6154152,619311
110702780,162
7880116,72
22192431,211
18701287,33
156921296,217
40226231,29
44629820,248
166393078,245
96018551,172
65220023,115
37039852,32
18567691,27
14056740,225
7131007,28
179350352,1061
23870551,130
109389301,3
27910783,296
22407893,61432
21731372,13
9136870,331190
163390001,468
28679296,80
171393901,37242
3249938,645
110692264,7
10352447,125
137325304,79
8401144,58
106222857,2509
5833404,1008
9163553,7
2782519,39704
2077112,78
86645882,30
17212875,992
100473796,139
112344983,1066
73196198,57
4203001,135461
4811863,2422
5797111,146
13058817,366
12742011,16
34320672,5
43187084,0
4376946,130
23114688,23
85589995,128
177730025,5
155618249,5
148150819,0
43986081,43
14119526,40637
87768572,1172
25943813,9741
130665367,7
106095025,1820
25061030,64
171783838,3302
14089523,2220
46437133,84
39696767,39
14720903,34
11058749,30673
146714450,22537
21275077,13725
14172426,110
12075394,5
7661672,13950
12131131,530
173398354,26
77459363,8904
14050068,2
139360305,380
24733597,0
17412442,1857
24944485,558
41942885,15
52101240,121
49520228,0
95110235,4
25547832,1710
34972189,14
35359004,32310
178978862,138
7777509,322
36994074,900
178335875,0
175965702,80
8110401,24940
10959097,0
52937468,1
514491,7932
86144869,1640
40451543,980
16612287,138
12959474,77
37278258,609
30879903,439
12595120,6
84518480,60459
69209317,415
34997046,461
175955981,2
13136529,76
8655747,75
162840684,771
37727358,11
159226155,3317
19291596,28756
4396252,430
175448467,0
95241015,59
19697104,181
114163926,85
128196843,18
95269767,102
152960161,893
17895626,71
12552433,99
173891898,0
29601099,268
19868511,32
74373238,314
12367997,8053
116313844,5435
29746918,1
18252837,3121
65502868,2
15052182,483
31381842,68
125943110,236
2575096,3748
132493313,2645
175430904,4
2612398,4175
28859663,41
82291722,18
25196119,123
144618955,44
26345912,579
82291584,78
47512091,67900
160129674,4
173980422,31
111549652,0
149373261,1056
96067443,703
28409958,74
94318343,730
35222020,4
18771570,1392
112824391,15397
18759853,29
145072893,218
104873232,1005
176422102,0
150056933,153
94885494,36
130762075,66
20457921,4168
96976165,8568
26190202,1164
5938275,356
23379333,126959
7304319,5825
174891846,22
174899,507
2499967,344
159666855,13
32337406,5443
176460074,2
11779878,6556
26555678,86
82291923,53
12909418,12
13894501,205
9888881,623
82362948,1735
103420113,272
107700686,3717
1522310,49
4244112,1595
92113622,40528
34862346,0
73151447,45913
17415386,469
39123291,948
13997882,1189
13169558,28
162813728,102
66165331,13796
153103963,1040
33134528,1124
161182073,63
17825563,1316
24320431,78
15048794,251
25920436,2451
82284237,8
56852358,10236
77028335,162
24799404,2510
150190060,15
2469031,14
8234188,2714
24088229,70
46867614,5365
66384784,183
186406,24
4668631,323
171222567,591
7982227,90
6513016,131
28573194,292
88446761,27
174473873,6753
21667520,1
106022574,487
110507951,2147
104925570,2394
110619979,72
108443840,10
82292004,181
16674711,118
150941,247
44248356,1935
10436497,8
18186781,732
25324078,1
33276890,1
19661566,19328
14805679,662
8522810,23707
169260458,1
10794530,92
9527814,14729
28802027,951
153268901,1
3596898,134
16055267,94
82362885,456
30742393,21
30897425,1155
173931131,0
38958063,32767
171984893,0
99164725,804
82661113,7414
51926150,83
14116188,577
159058776,552
15100429,187
12416949,18
97388974,2
76656522,732
2908078,33
130875331,13859
25725436,207
17474012,181
23299523,1560
8450554,29
84248544,1
171846358,0
2380612,131
49590684,1587
133758451,3234
44167090,9053
13679014,78
20954000,10
79972434,27
8465957,100625
33708683,8441
8086479,45
125731683,136
73787124,124
25911865,7316
53564693,41
156910207,0
11145205,2180
88500609,112
5156344,912
170590865,1
54331767,2579
130140117,282
33567889,163
20165119,715
43926459,638
23465461,3
13733884,12
15753685,1305
23374127,14
105224050,8383
4703232,93
70325540,1
105282291,53
46105146,6467
8178126,136
37296571,10
111975579,19
9856643,7867
166378812,3897
92289616,14
98610101,101757
98751592,29
48699265,60
171651228,1
30783854,68
168259468,1346
60619408,588
24244710,449
129883646,16
13845853,3034
39570354,589
8397152,136
875975,58
21622026,29
171443512,99
14182974,332
34065391,2175
23976260,172
34731928,143
365136,3044
82806557,4660
11055525,215
4339573,23
44913201,33
41356755,352
90052018,37426
169584258,3
14367611,48
51912333,126047
73465684,37
90316622,25
23403657,2007
161196216,148
607082,15592
171747075,2
552840,3353
10924845,91
29505415,505
96213162,726
169327039,293
35750927,32373
111921813,6
59961472,802
19174610,2209
9463120,11
12006797,120
35464122,209
68423118,1060
9437191,59
8134899,45
5945626,1598
22290608,3278
10856032,4986
15720172,358
6052672,39
8625712,3
2190291,182
4046791,30
35930611,5
87735922,54
111803754,215
170103972,17
24058623,2384
161803864,0
140099029,136
49982789,141
21735801,38
3051481,1091
13299994,82
107858493,28
11800117,188
6687268,1457
14970738,7698
17458194,536
109477904,3
12046804,1142
91861677,2582
41318268,13
38693526,1
9458493,6754
104838,285
46007793,12
193570,21
34737146,331
49571238,800
31616654,38
37859477,617
28295705,1
1835410,1062
111172780,291
59735830,24
165860280,3
10583726,396
5205741,8972
27767251,1052
8411574,83
42347403,1
11872375,1071
2294668,634
27517019,698
141065885,126
69210562,0
23476909,18217
10482465,2
36222129,0
166615590,119
118545996,8
1676064,19
48423101,1313
11327886,20
35533939,70
67944593,257
122547596,2
15686665,5115
7922192,527
35646203,394
21530868,80
40106650,27
86903860,85
39010374,1220
3464677,8287
14806100,274
6380301,226
144118343,2
39392440,222
29501492,266
3039076,81
30973807,6275
50996667,26
10436822,349
25661525,0
32459153,108
22058278,138
71576223,138
6449906,31
90574686,387
32290889,2237
38533661,71
12830275,708
24173464,127
148892401,413
6101837,31
95231207,36
20920149,15479
30357402,538
13020042,701
137279383,160
15143554,238
25783452,44
2998212,114667
156527798,42
13743847,3134
15437904,287
40447103,683
164268761,46
700211,964
32629356,8036
81404009,8
96987301,561
61884972,2249
162750497,3
10186131,295
57255900,12
95077219,2
37522073,205
160086626,133
10846742,9
35280079,180
38608429,242
59527571,103
52996815,0
12994772,3
22607271,23300
37834271,228
33051294,143
3256729,84
11227634,223
33444921,247
93872240,374
54182183,2
159514565,34
74969601,301
163545727,61
13539945,149
15709490,429
2379237,10
67370953,2005
34404441,1383
11067048,265
2446923,1229
18853378,104
82577667,53
156455100,0
39696457,248
118830606,339
51597608,19
69205315,3
15891089,424
82085664,1255
28299212,7
5699297,5
67091920,6920
54609644,143
33096777,7411
3909034,1
162745180,158
34972745,32
18057332,23
112738418,63
39202361,1399
11083892,340
144846263,0
34909869,92
111927687,4
67229177,350
103819566,25166
37490536,11
78952856,27
144824876,2
144794728,0
34850779,4204
22745573,7406
50284626,1323
101580827,649
103048258,765
8602062,365
107332347,0
14334027,0
156492097,4573
52866836,5097
21573592,16915
9321989,219
97016229,672
13566654,6
9435858,10
853453,94
109856001,5181
34300066,3
8540952,25
38541412,935
111481151,75
16330886,2276
97167051,2
19211829,1051
38911662,1
95445147,427
15763628,5439
27140501,2162
104316138,30
4946827,349
18381909,464
28711107,0
144807186,0
79907925,50
27346940,391
133043825,0
10617785,1082
128411029,3
104081107,5
8431041,13102
156805653,0
8097055,2297
51256784,4214
28452032,137
156740066,15
129186354,6
78893615,3272
100263593,3
8752286,553
4906319,4224
85291928,0
21322527,1119
34030608,12
14084133,3
5161479,3555
3348051,1507
15245136,1
65553886,68041
156824816,2
99713492,277
94169701,18
5230550,344
111521697,84
60976302,4
7926900,270
3731797,440
4903995,48
11890535,6078
109592171,11202
32547153,0
20084763,134
145106061,93
55892631,226
25329626,3406
107837163,56
19964085,78
31934193,128
36400542,29
26233699,299
25173307,220
4261177,330
141550922,643
4635331,1216
13767829,392
96576062,6005
70529288,13991
8893456,402
134956309,39
83293533,124
39064508,6
35968646,47
88811720,1326
34650722,61
92106599,100476
2718343,241
112006041,4
107100724,89136
3616030,1338
4991958,81
18460778,1747
13833445,7
69218944,9
76722405,13
7446659,276
82214147,513
23028850,11573
148882141,4
17401247,3
16229697,6
21940541,2
99704074,0
17133726,0
